paperID,keywordID,keyword
21388,40002,indexing
21389,40003,data modeling
21390,40003,data modeling
21391,40002,indexing
21392,40001,data management
21393,40007,data querying
21394,40002,indexing
21395,40008,health informatics
21396,40003,data modeling
21397,40004,big data
21398,40006,data storage
21399,40001,data management
21400,40004,big data
21401,40005,data processing
21402,40005,data processing
21403,40002,indexing
21404,40001,data management
21405,40008,health informatics
21406,40007,data querying
21407,40006,data storage
21408,40002,indexing
21409,40004,big data
21410,40008,health informatics
21411,40006,data storage
21412,40001,data management
21413,40005,data processing
21414,40003,data modeling
21415,40001,data management
21416,40002,indexing
21417,40001,data management
21418,40007,data querying
21419,40008,health informatics
21420,40006,data storage
21421,40006,data storage
21422,40005,data processing
21423,40004,big data
21424,40003,data modeling
21425,40008,health informatics
21426,40007,data querying
21427,40004,big data
21428,40004,big data
21429,40003,data modeling
21430,40006,data storage
21431,40003,data modeling
21432,40005,data processing
21433,40007,data querying
21434,40003,data modeling
21435,40001,data management
21436,40005,data processing
21437,40008,health informatics
21438,40007,data querying
21439,40001,data management
21440,40008,health informatics
21441,40004,big data
21442,40008,health informatics
21443,40004,big data
21444,40006,data storage
21445,40004,big data
21446,40005,data processing
21447,40003,data modeling
21448,40001,data management
21449,40007,data querying
21450,40005,data processing
21451,40006,data storage
21452,40005,data processing
21453,40001,data management
21454,40007,data querying
21455,40004,big data
21456,40004,big data
21457,40007,data querying
21458,40005,data processing
21459,40003,data modeling
21460,40005,data processing
21461,40006,data storage
21462,40003,data modeling
21463,40002,indexing
21464,40005,data processing
21465,40002,indexing
21466,40008,health informatics
21467,40003,data modeling
21468,40004,big data
21469,40002,indexing
21470,40008,health informatics
21471,40003,data modeling
21472,40008,health informatics
21473,40007,data querying
21474,40001,data management
21475,40005,data processing
21476,40001,data management
21477,40004,big data
21478,40002,indexing
21479,40002,indexing
21480,40007,data querying
21481,40008,health informatics
21482,40001,data management
21483,40005,data processing
21484,40007,data querying
21485,40005,data processing
21486,40004,big data
21487,40008,health informatics
21488,40007,data querying
21489,40004,big data
21490,40001,data management
21491,40001,data management
21492,40007,data querying
21493,40002,indexing
21494,40004,big data
21495,40008,health informatics
21496,40002,indexing
21497,40008,health informatics
21498,40003,data modeling
21499,40004,big data
21500,40006,data storage
21501,40005,data processing
21502,40004,big data
21503,40005,data processing
21504,40005,data processing
21505,40003,data modeling
21506,40005,data processing
21507,40007,data querying
21508,40007,data querying
21509,40005,data processing
21510,40001,data management
21511,40008,health informatics
21512,40003,data modeling
21513,40004,big data
21514,40004,big data
21515,40007,data querying
21516,40008,health informatics
21517,40004,big data
21518,40001,data management
21519,40002,indexing
21520,40004,big data
21521,40004,big data
21522,40005,data processing
21523,40007,data querying
21524,40007,data querying
21525,40001,data management
21526,40006,data storage
21527,40002,indexing
21528,40006,data storage
21529,40005,data processing
21530,40002,indexing
21531,40003,data modeling
21532,40005,data processing
21533,40006,data storage
21534,40005,data processing
21535,40002,indexing
21536,40001,data management
21537,40003,data modeling
21538,40006,data storage
21539,40006,data storage
21540,40003,data modeling
21541,40005,data processing
21542,40003,data modeling
21543,40007,data querying
21544,40001,data management
21545,40005,data processing
21546,40008,health informatics
21547,40004,big data
21548,40003,data modeling
21549,40008,health informatics
21550,40007,data querying
21551,40004,big data
21552,40001,data management
21553,40006,data storage
21554,40006,data storage
21555,40005,data processing
21556,40008,health informatics
21557,40008,health informatics
21558,40004,big data
21559,40003,data modeling
21560,40002,indexing
21561,40003,data modeling
21562,40007,data querying
21563,40003,data modeling
21564,40004,big data
21565,40005,data processing
21566,40006,data storage
21567,40006,data storage
21568,40004,big data
21569,40006,data storage
21570,40003,data modeling
21571,40008,health informatics
21572,40008,health informatics
21573,40007,data querying
21574,40001,data management
21575,40008,health informatics
21576,40002,indexing
21577,40005,data processing
21578,40008,health informatics
21579,40004,big data
21580,40006,data storage
21581,40006,data storage
21582,40002,indexing
21583,40008,health informatics
21584,40007,data querying
21585,40001,data management
21586,40001,data management
21587,40003,data modeling
21588,40007,data querying
21589,40004,big data
21590,40008,health informatics
21591,40004,big data
21592,40007,data querying
21593,40001,data management
21594,40007,data querying
21595,40005,data processing
21596,40005,data processing
21597,40001,data management
21598,40002,indexing
21599,40003,data modeling
21600,40002,indexing
21601,40004,big data
21602,40001,data management
21603,40003,data modeling
21604,40008,health informatics
21605,40002,indexing
21606,40002,indexing
21607,40005,data processing
21608,40004,big data
21609,40003,data modeling
21610,40001,data management
21611,40007,data querying
21612,40007,data querying
21613,40003,data modeling
21614,40004,big data
21615,40006,data storage
21616,40005,data processing
21617,40005,data processing
21618,40002,indexing
21619,40005,data processing
21620,40002,indexing
21621,40002,indexing
21622,40002,indexing
21623,40001,data management
21624,40006,data storage
21625,40006,data storage
21626,40003,data modeling
21627,40004,big data
21628,40004,big data
21629,40006,data storage
21630,40003,data modeling
21631,40004,big data
21632,40006,data storage
21633,40002,indexing
21634,40002,indexing
21635,40002,indexing
21636,40001,data management
21637,40007,data querying
21638,40002,indexing
21639,40003,data modeling
21640,40004,big data
21641,40005,data processing
21642,40006,data storage
21643,40005,data processing
21644,40004,big data
21645,40005,data processing
21646,40006,data storage
21647,40001,data management
21648,40002,indexing
21649,40004,big data
21650,40003,data modeling
21651,40005,data processing
21652,40001,data management
21653,40007,data querying
21654,40006,data storage
21655,40004,big data
21656,40002,indexing
21657,40007,data querying
21658,40005,data processing
21659,40003,data modeling
21660,40004,big data
21661,40006,data storage
21662,40008,health informatics
21663,40001,data management
21664,40005,data processing
21665,40004,big data
21666,40005,data processing
21667,40004,big data
21668,40005,data processing
21669,40003,data modeling
21670,40002,indexing
21671,40006,data storage
21672,40005,data processing
21673,40005,data processing
21674,40003,data modeling
21675,40007,data querying
21676,40005,data processing
21677,40005,data processing
21678,40007,data querying
21679,40002,indexing
