paperID,citedBy
21424,20740
20398,21875
21942,20853
21012,21816
21626,20454
21977,20471
21813,20442
21264,20313
21625,21137
21077,20385
21365,21108
20998,20272
21147,21534
20281,20160
20973,20721
21608,21923
21267,21992
20452,21595
21688,20905
21533,21518
20437,21846
21743,21644
20888,21737
20238,21624
20811,21997
20175,20720
21635,20494
21299,21512
21528,21138
20766,20451
21643,21610
20620,20072
20576,21547
20761,20436
20301,21417
20563,21398
21458,21970
20506,20306
21140,20768
20153,20915
21551,21879
20109,20807
21840,21726
21365,21611
21178,21378
21696,20385
20529,20585
20584,20858
20791,20282
20153,20979
21356,20419
21146,20768
21556,20755
21907,21884
20923,21388
20070,20304
20246,20842
21567,21231
21117,20124
21357,21808
21778,21916
21132,20276
21142,21374
20648,20747
21920,20799
21508,21495
20907,21566
21118,21729
20794,20812
21712,21971
20971,20805
20364,20336
20804,20050
21748,21937
20270,20963
20187,20002
21087,21400
20188,20508
21402,20849
20134,20472
21046,20675
20644,21092
20085,21486
20369,20729
21382,21734
20879,20475
20388,21843
21120,21742
20729,20497
21992,21375
20215,20689
21171,20634
21312,20239
20022,21696
21457,21582
21941,20641
21275,20756
20788,20617
21826,20722
21561,20699
20698,20928
20027,21213
20025,20372
20010,21932
20431,20658
21303,21538
21359,20278
21057,21521
20986,21656
21758,21636
21686,21592
20609,20460
21372,20239
21141,21726
21268,21095
20700,20911
20717,21685
21562,21710
21825,20762
21052,21894
21376,20611
20353,20760
21055,20954
21227,21179
20916,20497
20351,21163
21960,21490
21195,21779
21597,21047
21475,20082
20927,21549
20797,21862
20569,21429
21960,20927
20314,21478
20535,20467
20165,20021
21074,21995
20913,20037
20769,20415
20099,20839
21669,21597
21987,21688
20053,21197
21838,21196
20406,21073
20753,20408
21235,20594
20551,21267
21677,20834
21529,21174
20444,20566
20462,20476
20141,20587
20364,20961
20034,20905
20225,21465
20160,20010
20542,20817
21993,20437
20797,21803
21256,20723
20337,21865
20708,20810
20798,20263
21000,20661
20656,20508
20808,20881
21672,20687
21310,21848
20583,20843
21960,21241
20386,20208
20771,21734
20514,21283
20210,21107
21122,20759
21464,21633
20635,20228
21173,20197
20872,21590
20461,21147
21459,20476
21332,20066
21433,20147
20483,20083
20227,21312
21169,20020
21009,21031
20092,20129
21347,21488
21558,20081
21346,20543
21310,20930
21153,20546
21743,20100
20997,20676
21526,21987
20280,21977
20312,20861
20469,21221
20066,21044
21771,21366
20059,20851
20252,21066
20833,20510
21342,21687
20697,21376
20167,20579
20971,20567
21810,21028
21662,20844
21958,21503
21649,20746
20974,20837
20751,21631
20270,20996
20420,21735
21718,20907
20937,21936
21942,21614
21609,20050
21044,21799
20203,21293
20713,21809
21791,20275
20538,20018
20007,20313
21166,20572
21772,20921
21952,20350
20345,20301
20191,21647
20698,20484
21796,20170
21974,21192
20399,20707
21905,20354
20923,20303
20346,21408
21821,20251
20115,20110
20510,21238
20706,20806
21502,20507
21403,20458
21320,20431
20220,21758
21498,21147
20248,21691
20328,20579
20330,20515
20110,21026
20172,21267
21251,20042
21936,20968
20488,20814
20161,21284
21155,21681
20116,20815
20908,21889
21066,21464
21034,20058
20051,20229
20467,20453
21099,21229
21775,21906
21370,21441
20157,20975
20371,20785
21458,21543
21623,21991
21191,20043
21729,21148
21022,20465
20843,20397
21884,20838
21955,20382
21132,21833
21193,20067
21753,20899
20864,20375
20671,20815
21899,21560
20923,21723
21303,21324
20144,20595
20065,21767
21473,21638
21064,21426
21684,21992
21493,20646
20935,20525
21945,20750
21606,20311
21172,20062
21996,20680
21564,20932
20456,20258
21448,21830
21048,21852
21445,21772
20279,20147
20743,20714
20127,21761
20001,21659
21547,20519
21502,20969
21425,21212
20345,20090
21042,20125
20744,20332
20765,21288
20789,21437
21494,21480
20017,21140
21794,20057
20131,21847
21315,20733
20651,20675
20203,20690
20149,20556
21337,20830
21907,20207
20041,20193
20434,21168
20879,21350
20815,21254
20790,21256
21986,21005
21725,20048
20158,20609
21543,21698
20474,20398
20548,21627
21637,20768
21071,20438
21154,20301
20550,21117
21249,21026
21650,21756
21081,20869
20398,20659
20804,20478
20883,21552
20540,21907
20959,20058
21854,20173
20275,21132
21045,21244
20289,20706
20602,20427
20308,21126
20537,21673
21724,21160
22000,20985
21521,20060
21134,20767
21665,21446
20675,21219
21742,20914
20652,21063
20281,21704
21566,21898
21067,20914
20823,21626
21993,20417
20271,21793
21667,21619
20484,20073
20228,20710
21433,20702
21197,20199
20436,21964
20261,21189
20071,20800
21058,20182
20194,20288
21929,21542
21059,21856
20663,20192
21684,21953
20816,21954
20221,20517
21429,20250
20211,21398
21764,20650
20727,20858
20498,21376
20369,21558
20867,21234
21944,21804
21879,21385
20367,20847
21634,21830
20670,20898
21182,21528
20337,21494
20245,21494
21568,21474
20593,20375
20761,21749
20689,21850
21252,21503
21458,21682
20450,20243
20856,20206
21851,20508
21753,21998
21212,20403
21548,20629
20340,21059
20748,21523
20449,20271
20070,20491
20032,21216
20024,21691
20803,21962
20905,20512
21277,21767
20003,21201
20191,20336
20421,20968
20105,21626
20431,21247
20618,21908
21798,20440
21128,21826
21987,21902
20169,21451
20462,20009
21722,21760
20272,20731
21019,21391
21932,20638
21444,20716
20992,21887
21296,21322
20149,20389
20160,21862
20408,21964
21696,21058
20585,20883
20446,21379
20871,21482
21196,21291
21408,21738
20586,21946
20992,20987
20849,20114
21835,21811
20107,20700
20881,20640
20082,21263
21726,20788
21692,21312
21059,21944
20279,20551
20613,21100
20262,20477
21744,20988
21277,20695
20797,21198
20994,21792
20520,20415
21187,21186
20611,21823
21959,21597
21749,21696
21769,20157
21262,20375
21482,20482
21883,20861
21225,20739
21429,21775
21516,21015
20701,20860
21310,20857
20878,21751
20922,20004
20338,21036
20193,21823
21066,20373
21291,21796
20502,21836
21537,21856
20390,21915
20067,21531
20123,21296
20337,21059
21611,21621
21313,21177
20148,20618
20320,21657
21579,20841
21717,21150
21237,21531
21404,20639
21566,20913
21798,20366
21782,21107
20827,20347
20907,21623
20634,21547
21525,21950
20417,21134
20085,21882
21813,21004
20141,20416
21531,21602
21880,20139
21647,21736
21263,21476
21941,20646
20894,20534
21275,21225
21391,21216
21097,20717
21090,21682
21771,20909
20689,21503
20917,20160
20755,20159
21180,22000
21098,20172
21427,20243
20975,20280
21356,20366
21721,20451
21599,20985
20916,20005
20362,20011
20883,21502
21503,20028
20547,21521
20667,21670
21203,21881
21980,21445
21072,21030
21103,21156
21287,21714
20412,21941
20809,21955
20789,21458
20802,21888
21907,20693
20739,20345
21689,20627
20476,21864
21785,21748
21575,20666
20954,20385
20782,20676
20093,21992
21233,20258
20848,21629
20826,21248
21971,21401
20621,21803
20655,21656
21141,20736
20344,21383
21769,20973
20934,20996
20152,20265
20824,20838
21321,21104
20650,21181
21977,20547
20573,20696
21844,21264
20498,20169
20959,21434
21533,21512
20112,20968
21054,21576
20450,20616
21282,21936
21138,21161
21764,21167
20412,21449
20574,20472
20587,21429
20728,20754
21555,21527
21374,21908
21137,21315
20828,20492
21621,20457
20188,20808
21574,21303
21025,21974
21056,21246
20972,20352
20913,21479
20660,21165
21190,21539
21861,20694
21324,20038
20293,20640
21977,21164
21672,20273
20102,20984
20884,20332
21902,20740
20355,21501
21609,20011
20106,20800
20758,21473
21815,20103
20080,21120
20525,20691
21047,21687
21935,20143
20750,21406
21749,20321
21788,21344
20598,20228
20173,20533
20269,21851
21030,21976
20793,21694
20827,20742
21238,21122
21846,20443
21228,21304
20601,21151
21806,20046
20113,21092
20677,21192
21855,21372
20046,20626
21736,20103
20670,20503
20573,20733
21392,20763
21374,21116
20279,21491
21237,20170
21860,20128
20256,20169
20521,21061
21552,21648
20574,20543
21140,20335
21259,20921
20675,20666
20611,21602
20512,21845
21359,20991
20856,21678
21467,21639
21046,21681
20083,21042
21041,21540
21437,21438
20681,20155
20410,20082
21826,21996
21390,21276
21508,20555
20016,21168
20225,21299
20853,20185
21159,20079
21984,21699
21146,20142
21744,21026
21986,20104
20652,20472
20511,21504
20092,21280
21794,21419
20839,21918
21985,21844
20138,21808
20114,21774
21391,21993
21692,21810
21856,21387
20880,21542
21417,20332
20142,21011
21959,21501
20941,20190
20135,20662
20573,21453
20491,20707
21954,21632
20856,20795
21423,20232
21567,21321
21249,20598
21902,20599
20133,20766
20578,21602
21035,21668
21548,20575
21635,21414
21520,20072
20741,21869
21582,21946
21832,21976
21623,21137
21483,21392
21775,21795
21216,20549
21138,21403
20738,20326
21563,20537
21869,21105
21793,20497
21331,20798
21806,20312
20142,20173
20131,20801
20084,20101
21587,20347
21511,21194
21552,21139
20716,21454
20463,21319
21275,20565
21066,20197
21373,20402
20153,21119
21729,21475
20466,20203
21449,21603
20342,20149
20421,21444
20726,21998
21486,20082
20750,21396
21678,20324
21997,21438
20430,20697
21339,20680
20715,21232
21122,21065
20106,20374
21888,20529
20311,21813
21743,20801
21143,21575
21932,21796
20579,21443
20667,21016
20092,21186
21313,20870
21457,21312
20097,20649
21517,20638
21001,21511
21936,20669
21030,20714
20256,20116
21298,20220
21494,20963
21533,21659
21181,20947
20158,21050
20055,20024
20773,21704
21962,20706
20119,21035
21630,21424
20921,21803
20817,21755
20864,21998
20209,21348
21820,20171
20554,20492
21796,21286
20155,20047
20665,21698
20111,20037
21072,21830
21964,21277
20219,20015
21698,20290
21219,21604
20217,21337
21933,20531
21573,21778
20042,21668
21636,20191
20246,20202
21580,21716
20940,20883
20838,21703
20637,21108
20721,21431
20506,21378
21689,21902
21709,21015
21361,21849
21823,21210
21106,20265
20774,21647
21219,21956
20288,20278
20755,21529
20364,20235
20528,21302
21994,20920
21178,20015
21672,20973
20715,20393
21001,20625
21896,21780
21375,20299
21763,20756
20135,21903
20935,21561
21621,21894
20800,20037
21214,21474
21553,20417
21149,21372
20324,21979
21876,21468
21893,21085
20925,21097
20054,21407
20526,21227
21976,20057
21590,20637
20355,20694
21682,20324
20342,21523
20820,20980
20671,21885
21529,21614
20486,20231
21830,21414
20541,21189
20140,20894
20682,20595
21521,21488
21138,21405
21118,20883
21837,20619
20921,21885
20448,21168
21587,21200
20024,20068
20152,21546
20323,20943
20178,20656
20360,20154
21083,21539
20824,20867
20528,20030
20540,21102
20490,20514
20610,21408
21591,20504
20019,21000
21733,20138
20099,20186
21379,21913
21373,21657
21350,21950
20297,20189
21095,20698
20756,20305
20983,20493
21684,21064
21493,21047
20295,21772
21821,21876
21494,21439
20180,21463
21268,20982
20800,21681
20638,20123
21980,21530
21056,20743
21850,21123
20048,20930
20071,20247
21333,20755
21243,21324
21490,20115
20738,21832
21257,21214
20065,21137
20183,20084
20152,20781
21643,21877
21655,20702
21904,20519
21883,20014
20235,21476
21292,20244
20191,21492
20427,20917
21302,20833
20013,21333
20305,21945
20042,20021
20720,21836
21396,20771
21176,21579
20123,21248
20147,21621
21685,20006
20690,21214
21259,21350
21492,20897
20269,21933
20630,21371
20775,21677
21479,20506
21977,21931
21668,20697
21161,20070
20336,21168
20480,21152
20925,21939
20689,21032
20795,21346
20514,21881
20657,21296
21254,20640
21920,21807
20923,20829
20950,21390
20150,21567
20373,20300
20708,20631
21543,20965
21377,21391
21890,20844
20647,20569
20963,20323
20657,20371
21626,21438
20403,21099
21236,21867
20473,21585
20614,21767
20314,20337
20505,20477
21610,20268
21060,21285
21727,20942
21981,20682
20384,20864
21099,20604
21437,21879
21448,21654
21301,20529
20636,21017
21574,20662
21766,21613
20761,20981
20625,20204
21591,20462
20995,20399
20744,20412
21381,20813
20690,20889
21265,20418
21784,21760
21864,20386
21381,20400
20520,21856
20758,20206
21182,20383
20903,21414
20830,20506
21980,20298
20445,20433
20518,21613
20823,21029
20420,21568
20847,21391
21366,21543
21796,20312
20507,20956
21693,20100
21032,20052
20500,20886
20869,21433
20223,20882
21216,21237
20640,21259
21357,20038
20760,20080
20725,21487
21095,20882
20164,20865
21779,20997
21903,20258
20968,20684
20925,21042
20835,21598
20826,21425
21933,20130
21623,21423
20095,21804
21330,20332
21631,20697
21177,21641
21848,20563
21790,20408
20307,21994
21805,20771
20217,21430
22000,20687
21695,20429
21437,21912
20690,21402
20807,21397
21042,20617
21507,20859
21546,21520
21740,21441
20264,21999
20811,20438
20953,21097
21934,20140
21684,20098
21191,20029
21462,20627
21693,20215
21306,21007
20150,20614
21745,20789
20569,21751
21771,21691
20560,20466
20314,20677
20151,21003
20255,20718
20741,20034
21967,20658
20448,20933
21132,21639
20329,21505
21735,21609
21432,20501
20458,21686
20391,21900
21867,21400
20423,20334
20720,20795
20700,20769
20516,20114
21019,20796
21874,20127
20335,21232
21124,21250
21796,20590
20012,21790
21614,20220
21222,21002
20259,20712
20259,21310
21871,21139
20668,20456
20418,20735
20931,21620
20901,20854
21552,21124
20784,21264
20317,21549
20600,20279
20472,20702
20361,21614
21205,21972
21010,20666
21185,20131
20316,20570
21015,20268
20514,20274
20277,21878
21920,20502
21669,21201
20692,21408
20754,21751
21157,20453
20176,21453
21701,20393
21648,20169
20940,20624
21733,20151
21874,21581
20683,21523
20607,20920
21308,21911
20387,21172
21781,20487
21588,21434
20395,20163
20477,21309
21663,20385
20896,21472
20326,20295
21294,20593
21311,20682
20827,20964
21687,20928
20046,21193
20851,21588
20112,21709
20405,20609
20751,20995
20409,21592
20701,20458
20459,20371
21860,20515
20767,20659
21620,21337
20029,21294
21615,21004
21130,20978
21556,21734
21899,20853
20987,20037
21453,21480
20878,20647
20504,20684
20797,21697
21325,21872
20149,20728
21932,21636
21594,21500
21741,20926
